k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
105,0.9599070004310798,0.9599070004310798,0.9547082894915319,0.9547082894915319,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
106,0.9599070004310798,0.9593750855374626,0.9547082894915319,0.9547082894915319,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
107,0.9611565434353503,0.9611565434353503,0.9577715784265801,0.9577715784265801,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
108,0.9611565434353503,0.9602612683201972,0.9577715784265801,0.95916058294933,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
109,0.9611565434353503,0.9610677199331005,0.9577715784265801,0.9594046741908305,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
110,0.9611565434353503,0.9606366854503419,0.9577715784265801,0.9589205808857698,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
111,0.9630552594734106,0.9630552594734106,0.95932251014622,0.95932251014622,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
112,0.9630552594734106,0.9630552594734106,0.95932251014622,0.95932251014622,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
113,0.9630552594734106,0.9630552594734106,0.95932251014622,0.95932251014622,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
114,0.9630552594734106,0.959762559576216,0.95932251014622,0.9621849855566067,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
115,0.9630552594734106,0.9628039147727436,0.95932251014622,0.963962071074415,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
116,0.9656595884682848,0.9656595884682848,0.9636031430651091,0.9636031430651091,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
117,0.9660906229510435,0.9660906229510435,0.9631697162440892,0.9631697162440892,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
